"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","plum2",0.674767342121181
"2","ENSG00000237683","AL627309.1","darkred",0.746837412309235
"3","ENSG00000268903","RP11-34P13.15","darkred",0.674472383870719
"4","ENSG00000269981","RP11-34P13.16","darkred",0.652563930431994
"5","ENSG00000228463","AP006222.2","darkturquoise",0.590273320374276
"6","ENSG00000241670","AP006222.1","lightsteelblue1",0.444511441245231
"7","ENSG00000237094","RP4-669L17.10","sienna3",0.738396841637473
"8","ENSG00000225972","MTND1P23","antiquewhite4",0.129471153870238
"9","ENSG00000225630","MTND2P28","darkslateblue",-0.000870261853121793
"10","ENSG00000237973","hsa-mir-6723","lightyellow",0.051130496429934
"11","ENSG00000229344","RP5-857K21.7","darkslateblue",0.0747823068080308
"12","ENSG00000224956","RP11-206L10.1","black",0.606306247637718
"13","ENSG00000228327","RP11-206L10.2","sienna3",0.817028942241022
"14","ENSG00000237491","RP11-206L10.9","plum2",0.71680236428627
"15","ENSG00000225880","LINC00115","maroon",0.520075732085652
"16","ENSG00000228794","RP11-206L10.11","white",0.899197040877194
"17","ENSG00000223764","RP11-54O7.3","violet",0.694173181818585
"18","ENSG00000187634","SAMD11","violet",0.698956271036229
"19","ENSG00000188976","NOC2L","darkorange2",0.933740231839898
"20","ENSG00000187961","KLHL17","black",0.721509555855362
"21","ENSG00000272512","ENSG00000272512","lightyellow",0.288887189419835
"22","ENSG00000188290","HES4","yellowgreen",0.637419280928242
"23","ENSG00000187608","ISG15","darkslateblue",0.542388617747695
"24","ENSG00000188157","AGRN","coral1",0.717835526905654
"25","ENSG00000242590","RP11-54O7.14","coral1",0.590468947802802
"26","ENSG00000217801","RP11-465B22.3","antiquewhite4",0.616535585760345
"27","ENSG00000131591","C1orf159","black",0.78447998551077
"28","ENSG00000186827","TNFRSF4","honeydew1",0.493722337048968
"29","ENSG00000078808","SDF4","black",0.839741408937238
"30","ENSG00000176022","B3GALT6","paleturquoise",0.859034096994951
"31","ENSG00000184163","FAM132A","violet",0.532318034440893
"32","ENSG00000260179","RP5-902P8.12","lightyellow",0.385469598669408
"33","ENSG00000160087","UBE2J2","yellowgreen",0.859948803112571
"34","ENSG00000230415","RP5-902P8.10","darkseagreen4",0.807189884875375
"35","ENSG00000162572","SCNN1D","black",0.898107489873756
"36","ENSG00000131584","ACAP3","antiquewhite4",0.800432756390421
"37","ENSG00000169972","PUSL1","yellowgreen",0.706207261761602
"38","ENSG00000127054","CPSF3L","black",0.962434616927214
"39","ENSG00000240731","RP5-890O3.9","sienna3",0.86376025271232
"40","ENSG00000224051","GLTPD1","yellowgreen",0.776770648493944
"41","ENSG00000107404","DVL1","paleturquoise",0.866962921031864
"42","ENSG00000162576","MXRA8","grey",0
"43","ENSG00000175756","AURKAIP1","yellowgreen",0.856838753222084
"44","ENSG00000221978","CCNL2","black",0.900349366101627
"45","ENSG00000224870","RP4-758J18.2","darkslateblue",0.640303035097589
"46","ENSG00000242485","MRPL20","midnightblue",0.943679934888622
"47","ENSG00000264293","RN7SL657P","darkseagreen4",0.669411156514503
"48","ENSG00000272455","ENSG00000272455","black",0.630987977554842
"49","ENSG00000235098","ANKRD65","cyan",0.614865369368798
"50","ENSG00000225905","RP4-758J18.7","magenta",0.589791186524294
"51","ENSG00000205116","TMEM88B","magenta",0.802593333774671
"52","ENSG00000225285","RP4-758J18.10","lightsteelblue1",0.52133890228846
"53","ENSG00000179403","VWA1","magenta",0.733029729463986
"54","ENSG00000215915","ATAD3C","magenta",0.478863999312975
"55","ENSG00000160072","ATAD3B","black",0.878391508253424
"56","ENSG00000197785","ATAD3A","salmon4",0.860723074622494
"57","ENSG00000205090","TMEM240","paleturquoise",0.887342890799186
"58","ENSG00000160075","SSU72","midnightblue",0.934195117903072
"59","ENSG00000215791","AL645728.2","salmon4",0.659705469829347
"60","ENSG00000215014","AL645728.1","darkgreen",0.702199231296289
"61","ENSG00000228594","C1orf233","yellowgreen",0.712391935659137
"62","ENSG00000272106","ENSG00000272106","white",0.843642850331212
"63","ENSG00000197530","MIB2","black",0.889541030076429
"64","ENSG00000248333","CDK11B","salmon4",0.787766994238665
