"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","ivory",0.603919080261421
"2","ENSG00000237683","AL627309.1","darkmagenta",0.286739514544284
"3","ENSG00000268903","RP11-34P13.15","darkmagenta",0.247033120856718
"4","ENSG00000269981","RP11-34P13.16","darkgreen",0.269266817135205
"5","ENSG00000239906","RP11-34P13.14","darkgreen",0.390099135534705
"6","ENSG00000241860","RP11-34P13.13","darkred",0.439184806643814
"7","ENSG00000228463","AP006222.2","brown",0.49001488941808
"8","ENSG00000241670","AP006222.1","ivory",0.60600800457203
"9","ENSG00000237094","RP4-669L17.10","blue",0.697385624513544
"10","ENSG00000225972","MTND1P23","darkorange2",0.306075827723071
"11","ENSG00000225630","MTND2P28","steelblue",0.355021403111308
"12","ENSG00000237973","hsa-mir-6723","steelblue",0.411003291697192
"13","ENSG00000229344","RP5-857K21.7","darkorange2",0.391760391692157
"14","ENSG00000224956","RP11-206L10.1","cyan",0.635051697009989
"15","ENSG00000228327","RP11-206L10.2","darkred",0.651002791367161
"16","ENSG00000237491","RP11-206L10.9","steelblue",0.606792261251818
"17","ENSG00000230092","RP11-206L10.8","blue",0.438899654317391
"18","ENSG00000177757","FAM87B","darkgreen",0.421830684194282
"19","ENSG00000225880","LINC00115","violet",0.564559852158791
"20","ENSG00000228794","RP11-206L10.11","tan",0.49558128212277
"21","ENSG00000223764","RP11-54O7.3","darkgrey",0.493556746111638
"22","ENSG00000187634","SAMD11","darkgrey",0.605481223601932
"23","ENSG00000188976","NOC2L","violet",0.54459254267292
"24","ENSG00000187961","KLHL17","salmon",0.724084013163791
"25","ENSG00000187583","PLEKHN1","tan",0.664382364673396
"26","ENSG00000272512","ENSG00000272512","white",0.391414934533026
"27","ENSG00000188290","HES4","royalblue",0.601584840397114
"28","ENSG00000187608","ISG15","floralwhite",0.592257737792507
"29","ENSG00000188157","AGRN","royalblue",0.567105522656146
"30","ENSG00000242590","RP11-54O7.14","royalblue",0.594457489595431
"31","ENSG00000217801","RP11-465B22.3","magenta",0.698525010732215
"32","ENSG00000131591","C1orf159","cyan",0.850130881818913
"33","ENSG00000272141","ENSG00000272141","violet",0.482420272034734
"34","ENSG00000186891","TNFRSF18","black",0.747638037662984
"35","ENSG00000186827","TNFRSF4","tan",0.390071208133265
"36","ENSG00000078808","SDF4","royalblue",0.803068026946061
"37","ENSG00000176022","B3GALT6","darkturquoise",0.682804818347998
"38","ENSG00000184163","FAM132A","darkgreen",0.508245552076025
"39","ENSG00000260179","RP5-902P8.12","darkgreen",0.644776321560479
"40","ENSG00000160087","UBE2J2","violet",0.591391611016762
"41","ENSG00000230415","RP5-902P8.10","magenta",0.69007791132143
"42","ENSG00000162572","SCNN1D","magenta",0.782609913514375
"43","ENSG00000131584","ACAP3","salmon",0.590892643379753
"44","ENSG00000169972","PUSL1","royalblue",0.680384629358457
"45","ENSG00000127054","CPSF3L","violet",0.842335805302458
"46","ENSG00000240731","RP5-890O3.9","lightcyan",0.724328278989101
"47","ENSG00000224051","GLTPD1","royalblue",0.567087671546362
"48","ENSG00000169962","TAS1R3","yellowgreen",0.555227516162692
"49","ENSG00000107404","DVL1","violet",0.701498841718966
"50","ENSG00000162576","MXRA8","darkgrey",0.629319912933157
"51","ENSG00000175756","AURKAIP1","purple",0.790386934260783
"52","ENSG00000221978","CCNL2","cyan",0.704778150145708
"53","ENSG00000224870","RP4-758J18.2","darkturquoise",0.460190831326112
"54","ENSG00000242485","MRPL20","mediumpurple3",0.794607181704308
"55","ENSG00000264293","RN7SL657P","darkred",0.776547494983106
"56","ENSG00000272455","ENSG00000272455","steelblue",0.535635118698215
"57","ENSG00000235098","ANKRD65","red",0.455151225535192
"58","ENSG00000225285","RP4-758J18.10","tan",0.337570156429943
"59","ENSG00000179403","VWA1","lightyellow",0.49857678696748
"60","ENSG00000215915","ATAD3C","lightyellow",0.602975698943771
"61","ENSG00000160072","ATAD3B","violet",0.728331656280625
"62","ENSG00000197785","ATAD3A","mediumpurple3",0.728909276879997
"63","ENSG00000205090","TMEM240","salmon",0.582322608174676
"64","ENSG00000160075","SSU72","purple",0.631123764612136
"65","ENSG00000215791","AL645728.2","cyan",0.575155112450097
"66","ENSG00000215014","AL645728.1","cyan",0.344460842388586
"67","ENSG00000228594","C1orf233","yellow",0.645810584478674
"68","ENSG00000272106","ENSG00000272106","yellow",0.572100132872348
"69","ENSG00000197530","MIB2","salmon",0.812517570229539
"70","ENSG00000189409","MMP23B","floralwhite",0.642948980574946
"71","ENSG00000248333","CDK11B","violet",0.656371029094265
"72","ENSG00000272004","ENSG00000272004","yellowgreen",0.325999835154882
"73","ENSG00000189339","SLC35E2B","yellowgreen",0.581162191052748
"74","ENSG00000269227","RP11-345P4.6","darkred",0.587326109792852
"75","ENSG00000008128","CDK11A","violet",0.514712407714264
"76","ENSG00000268575","RP1-283E3.8","violet",0.519613941565009
"77","ENSG00000227775","RP1-283E3.4","lightcyan",0.540858116037253
"78","ENSG00000215790","SLC35E2","lightcyan",0.536168583100176
"79","ENSG00000008130","NADK","violet",0.572825463183872
"80","ENSG00000078369","GNB1","saddlebrown",0.453858724230913
