"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.636127181265324,6.4952976742785,0.86418789180369,11275.2451855186,11458.6699595772,13166.0609886879,0.5423920139272,0.0909658325035097,0.101078667665966
"2",2,0.261992610144836,1.62909771245712,0.830102412406526,6770.22823196257,6807.03553413377,9231.59953993656,0.325679634017826,0.118414860799669,0.183120200108202
"3",3,0.0378729945206315,0.418370981621971,0.788943766013794,4370.07658975354,4304.24462868704,6898.38017341961,0.210221117459762,0.121634926006169,0.26071747551868
"4",4,0.0119395063735703,-0.176492858418267,0.787086028529035,2978.13418927813,2852.92532896156,5381.65497260393,0.143262179588134,0.115631712316053,0.336194760274177
"5",5,0.16013457049263,-0.577351005539378,0.796519209753195,2117.25883688657,2010.45794012285,4329.36251607418,0.101850049879092,0.106422768639914,0.408912258280475
"6",6,0.313885029372426,-0.775026249116714,0.822186356348212,1557.11409033691,1467.86335366278,3560.70622165342,0.0749044684595395,0.0963914231715194,0.4781622908828
"7",7,0.427210019370961,-0.892466161816692,0.847569055354901,1177.32285512986,1093.32013540162,2982.72838864467,0.056634734227913,0.0868568038660048,0.54368092791999
"8",8,0.511642501019245,-0.998964700940501,0.858957668110525,910.885010793181,827.525752203983,2541.20804730437,0.0438178281120445,0.0784337067721299,0.605559815627138
"9",9,0.568588019091141,-1.0782126088019,0.870557635943592,718.535540377541,632.128279089183,2189.81514183792,0.0345649192023062,0.0707822377874912,0.664087362399852
"10",10,0.611068534644385,-1.15274131500181,0.88309220155886,576.246422916933,488.557296554183,1917.19109255103,0.027720147340626,0.0645119149152193,0.719632846848455
"11",11,0.627169859136561,-1.24494263953814,0.881352663311033,468.761124900875,379.150212389352,1698.90159867357,0.0225496019290396,0.0591812021591063,0.772578632199825
"12",12,0.634102854257746,-1.32403859677877,0.877070794504011,386.078593151707,297.637047069412,1516.38794281372,0.0185721855470323,0.0543783962489444,0.823285613626667
"13",13,0.650458798690784,-1.37728165554387,0.885467040641407,321.457763390511,235.815366416193,1361.9665107657,0.0154636214830917,0.0500581517636562,0.872078327530478
"14",14,0.661863150059674,-1.42420011780415,0.891254185940245,270.242211428635,187.857762137771,1229.97601398453,0.0129999139613544,0.0461721253783277,0.91924070534197
"15",15,0.672554717851393,-1.46374824527927,0.894981023472022,229.144914341693,151.32613944536,1116.15525271507,0.0110229418097794,0.0426734501235439,0.965017142853709
"16",16,0.678486438921051,-1.49605674525285,0.895982041426571,195.800222698777,122.015449773843,1017.23732526319,0.00941890622949667,0.0395187673800886,1.00961593422865
"17",17,0.687280676048655,-1.52071114618153,0.902542330604995,168.475860193747,98.9819311292562,930.67718611804,0.00810447663044769,0.0366689753871146,1.05321351738418
"18",18,0.694099938012421,-1.54962520416938,0.905715970980417,145.883435366085,81.1167663151076,854.464045245702,0.00701767535915359,0.0340893200519611,1.09595875812504
"19",19,0.686944154360119,-1.58490537107784,0.898515338726493,127.05112069865,66.5643724916733,786.989290587551,0.00611175296799356,0.0317491661134649,1.13797692116372
"20",20,0.693495078196404,-1.59881664042068,0.900785380262149,111.23645567858,54.7769095661,726.951660610778,0.00535099363472098,0.0296216300434166,1.17937319536784
"21",21,0.704871240723332,-1.60037690398695,0.907228301040163,97.8655823530325,45.236306500994,673.287963286104,0.00470779210857382,0.0276831703199182,1.2202357498747
"22",22,0.701024251840411,-1.62194871082757,0.902937159880413,86.4902227804197,37.3974842443794,625.121661908336,0.00416058412451509,0.0259131837118708,1.26063834842677
"23",23,0.710717009092909,-1.624902149796,0.908153839746618,76.7567712450234,31.1787676039575,581.72417853181,0.00369235959423819,0.0242936305662285,1.30064256954052
"24",24,0.719359513786786,-1.62482280452728,0.911748833277405,68.3837904535115,26.0640379421752,542.485394731829,0.00328958006799651,0.022808698262485,1.34029968511163
"25",25,0.7287365010056,-1.62629723172086,0.914555386631667,61.1454230484187,21.8380182916568,506.890900446595,0.00294138075083792,0.0214445047308339,1.37965224785341
"26",26,0.735757410578892,-1.623791580179,0.917635475547712,54.8590231689374,18.2904087915844,474.504259461162,0.00263897552284671,0.0201888402939461,1.41873543276672
"27",27,0.734660952958328,-1.62834903368045,0.913986894329734,49.375836435426,15.3755076262244,444.953049591159,0.00237520860282019,0.0190309444493826,1.45757817177064
"28",28,0.742061875330676,-1.61998477871927,0.916645613979545,44.5739076860401,12.9554100550137,417.917774763539,0.0021442133772388,0.0179613136413709,1.49620411469894
"29",29,0.748533522795389,-1.6163940952584,0.918519997000735,40.3526343880973,10.9454641476449,393.122984603074,0.00194115039388577,0.0169715360618799,1.53463244452256
"30",30,0.776923716077365,-1.58384420340215,0.934317167285836,36.6285480305202,9.21901559110617,370.330106996693,0.00176200442709834,0.0160541497845515,1.57287857003244
