"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.882997815926605,8.46562934892889,0.893315939897595,11972.666846972,12039.4338505278,14079.4394715088,0.620506185383362,0.109198808542919,0.0897576280386094
"2",2,0.761313699200376,3.53994019726516,0.852670629512905,7724.59509156646,7757.50220625403,10525.0278353766,0.400341803138972,0.145152787475524,0.1706378276865
"3",3,0.563065464437881,1.8325976085956,0.835037978701723,5155.37142479307,5143.38956732217,8037.29450153343,0.267186909810472,0.149376616454554,0.245115672468508
"4",4,0.263247567254591,0.891550675607184,0.813480667804058,3544.04850262412,3502.91423893552,6250.32562382226,0.183677040820115,0.140272487775832,0.314422334577558
"5",5,0.0418536617055918,0.290544879865605,0.813642542089425,2500.58160256969,2440.39110915007,4938.72062073342,0.129597388057512,0.126374281089786,0.379251915064042
"6",6,0.0227861303642112,-0.209287913119529,0.797307756561138,1805.33110031066,1735.01031799767,3973.93680222334,0.0935647110811433,0.112403757334899,0.44006214519787
"7",7,0.162171580670719,-0.587510281096406,0.811323424311275,1330.16302131283,1258.18565035013,3250.98433083214,0.0689382234419709,0.0995605296843424,0.497206852026404
"8",8,0.310773401266555,-0.864699462859814,0.837558074468927,997.925364238812,929.362966066545,2690.09512931071,0.0517193762238306,0.0877090009838281,0.550993632123418
"9",9,0.40444899649132,-1.08774917137117,0.842298516451631,760.820001000111,696.351369984596,2248.06162872185,0.0394309407100343,0.0770871103370021,0.601707504176012
"10",10,0.476215243326155,-1.25186835529115,0.858294127767423,588.458418580001,527.627221126583,1894.87489099689,0.0304979745312258,0.0677145319752441,0.649619343659876
"11",11,0.52026867857371,-1.37472693012232,0.867162021317075,461.059574661269,404.72330760771,1609.24947734453,0.0238952876217294,0.0595132896135804,0.694987941976584
"12",12,0.550592563637386,-1.48384412482223,0.874258256866796,365.466526444605,311.572117091178,1375.79287364351,0.0189409964469865,0.0523675085145437,0.738059795189308
"13",13,0.580528869142975,-1.55369995209543,0.887674343166424,292.753464309282,242.322436403214,1183.17530981788,0.0151725039807868,0.0461525859495648,0.779068430725095
"14",14,0.597876971701363,-1.62229842141462,0.894190001776011,236.754045374292,190.204481606136,1022.9216937366,0.0122702277986158,0.0407488542030142,0.818233974792193
"15",15,0.622892803689318,-1.66334925130632,0.907969698310515,193.136512007278,149.676145202598,888.598503502361,0.0100096663388068,0.0360473740609978,0.855763150668868
"16",16,0.644214317300228,-1.69247475297654,0.919673218370167,158.810669109144,118.615744953457,775.256374723239,0.00823066437466409,0.0319517805578367,0.891849679892885
"17",17,0.65775641537857,-1.72389285488764,0.925236513171832,131.540500795474,94.6410562376809,679.04132163426,0.0068173361386615,0.0283782106410319,0.92667498262552
"18",18,0.667367800505763,-1.75278857390469,0.929626115586912,109.68669849807,75.8488559508367,596.919148358116,0.00568472135258203,0.02525436413427,0.960409062582149
"19",19,0.674379678197846,-1.77326911455542,0.931599728808839,92.0327514231206,61.1442827228483,526.477113622268,0.00476977203540402,0.0225182376958051,0.993211477191183
"20",20,0.671598023649211,-1.81322026909657,0.927820363549908,77.6656986801368,49.4844611015107,465.779161014153,0.00402517225603197,0.0201168019617966,1.02523231653742
"21",21,0.650611728118184,-1.89828783491882,0.91460556404386,65.8932055145984,40.2699002924792,413.258848302693,0.0034150404516506,0.0180047499570793,1.0566131369986
"22",22,0.660001179556478,-1.90214890331734,0.919649338794749,56.1851367168218,32.839485247505,367.639184648186,0.00291190135873655,0.0161433704586187,1.08748781427012
"23",23,0.668352773289665,-1.89860732244977,0.923444561192369,48.1318813647676,26.9908440423602,327.871928916652,0.002494526113748,0.0144995618125241,1.11798329507325
"24",24,0.675803191140282,-1.89519400807907,0.926761445922276,41.4142821164628,22.3207501931853,293.091138814635,0.00214637378162544,0.0130449829132888,1.14822023764555
"25",25,0.681750884228407,-1.89427475497899,0.929037989423544,35.7817024172868,18.4099215632943,262.577277385116,0.00185445464717734,0.0117553295884211,1.1783135388334
"26",26,0.687958713818189,-1.88380537836301,0.928412720793681,31.035866541398,15.317259547258,235.729226061808,0.00160849269455289,0.0106097215788488,1.20837275097569
"27",27,0.707611383298857,-1.84838585764495,0.933966513630692,27.0188392850212,12.8002591225413,212.042279443842,0.00140030263203012,0.00959018499791704,1.23850239540974
"28",28,0.725332396061714,-1.8148756049471,0.939429158722326,23.6040045863665,10.7544360289993,191.09070862401,0.00122332234186921,0.00868121614771417,1.26880218183105
"29",29,0.752538745775169,-1.76200217827773,0.951650076666069,20.6892376715111,9.00586530748837,172.513844746542,0.00107225901381244,0.00786941410145537,1.29936714425577
"30",30,0.765137211997476,-1.74439926566967,0.95491600574982,18.1916962492071,7.56682265038256,156.004897499557,0.000942819188867952,0.00714317112475878,1.33028770521697
