"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","mediumpurple2",0.632280811483665
"2","ENSG00000237683","AL627309.1","greenyellow",0.423235032369574
"3","ENSG00000268903","RP11-34P13.15","salmon",0.325121816014134
"4","ENSG00000269981","RP11-34P13.16","greenyellow",0.362873315834564
"5","ENSG00000239906","RP11-34P13.14","lavenderblush3",0.346354382442491
"6","ENSG00000228463","AP006222.2","mediumpurple3",0.407013358282518
"7","ENSG00000241670","AP006222.1","darkseagreen4",0.537541915055
"8","ENSG00000237094","RP4-669L17.10","lavenderblush3",0.74878794007354
"9","ENSG00000225972","MTND1P23","midnightblue",0.280862646986925
"10","ENSG00000225630","MTND2P28","midnightblue",0.422016776171336
"11","ENSG00000237973","hsa-mir-6723","midnightblue",0.295433506238136
"12","ENSG00000229344","RP5-857K21.7","midnightblue",0.321169627005748
"13","ENSG00000224956","RP11-206L10.1","lavenderblush3",0.62638217449978
"14","ENSG00000228327","RP11-206L10.2","grey60",0.654235185017365
"15","ENSG00000237491","RP11-206L10.9","grey60",0.652986012362564
"16","ENSG00000230092","RP11-206L10.8","honeydew1",0.49667523197226
"17","ENSG00000177757","FAM87B","ivory",0.264919899971584
"18","ENSG00000225880","LINC00115","antiquewhite4",0.57649866143268
"19","ENSG00000228794","RP11-206L10.11","midnightblue",0.5518159147876
"20","ENSG00000223764","RP11-54O7.3","lightgreen",0.393891747261964
"21","ENSG00000187634","SAMD11","lightgreen",0.473633195885213
"22","ENSG00000188976","NOC2L","coral1",0.750891874142075
"23","ENSG00000187961","KLHL17","brown4",0.796481164094094
"24","ENSG00000187583","PLEKHN1","pink",0.547372114496899
"25","ENSG00000187642","C1orf170","thistle2",0.358744349515255
"26","ENSG00000272512","ENSG00000272512","thistle2",0.613339856462567
"27","ENSG00000188290","HES4","lightsteelblue1",0.629490113012952
"28","ENSG00000187608","ISG15","paleturquoise",0.55622449421077
"29","ENSG00000188157","AGRN","green",0.63434544056345
"30","ENSG00000242590","RP11-54O7.14","green",0.653331481599571
"31","ENSG00000131591","C1orf159","greenyellow",0.559214499877613
"32","ENSG00000186827","TNFRSF4","brown",0.688703468268731
"33","ENSG00000078808","SDF4","saddlebrown",0.625993799558522
"34","ENSG00000176022","B3GALT6","paleturquoise",0.686659118187996
"35","ENSG00000184163","FAM132A","honeydew1",0.668167475305394
"36","ENSG00000260179","RP5-902P8.12","honeydew1",0.623496340532543
"37","ENSG00000160087","UBE2J2","darkgrey",0.714752382168996
"38","ENSG00000230415","RP5-902P8.10","lightgreen",0.586139309591381
"39","ENSG00000162572","SCNN1D","lightgreen",0.686961701955843
"40","ENSG00000131584","ACAP3","cyan",0.697097532965847
"41","ENSG00000169972","PUSL1","darkslateblue",0.554671541172758
"42","ENSG00000127054","CPSF3L","yellowgreen",0.65036104529452
"43","ENSG00000240731","RP5-890O3.9","grey60",0.648784180567383
"44","ENSG00000224051","GLTPD1","darkorange2",0.746625175281156
"45","ENSG00000107404","DVL1","brown4",0.83839008211219
"46","ENSG00000162576","MXRA8","saddlebrown",0.729027998228734
"47","ENSG00000175756","AURKAIP1","yellow",0.908435982814819
"48","ENSG00000221978","CCNL2","greenyellow",0.844196718619829
"49","ENSG00000224870","RP4-758J18.2","darkgrey",0.439215882981944
"50","ENSG00000242485","MRPL20","yellow",0.813801509901762
"51","ENSG00000264293","RN7SL657P","greenyellow",0.659403084299759
"52","ENSG00000272455","ENSG00000272455","yellowgreen",0.3150587636775
"53","ENSG00000235098","ANKRD65","green",0.744628792514222
"54","ENSG00000225285","RP4-758J18.10","violet",0.283045683476917
"55","ENSG00000179403","VWA1","lightgreen",0.561226504528586
"56","ENSG00000215915","ATAD3C","pink",0.546719695265002
"57","ENSG00000160072","ATAD3B","coral1",0.639626563988924
"58","ENSG00000197785","ATAD3A","coral1",0.746191628590943
"59","ENSG00000205090","TMEM240","darkorange2",0.625202869662523
"60","ENSG00000160075","SSU72","magenta",0.760739969186062
"61","ENSG00000215791","AL645728.2","honeydew1",0.544382921115936
"62","ENSG00000272106","ENSG00000272106","honeydew1",0.654336536582762
"63","ENSG00000197530","MIB2","cyan",0.670523118989336
"64","ENSG00000189409","MMP23B","green",0.585267269352491
