"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","pink",0.365530314396602
"2","ENSG00000237683","AL627309.1","blue",0.542131727910339
"3","ENSG00000268903","RP11-34P13.15","grey60",0.526934524090915
"4","ENSG00000269981","RP11-34P13.16","blue",0.562885503169871
"5","ENSG00000239906","RP11-34P13.14","grey",0
"6","ENSG00000228463","AP006222.2","royalblue",0.448209948681493
"7","ENSG00000241670","AP006222.1","brown",0.382499025281108
"8","ENSG00000237094","RP4-669L17.10","grey",0
"9","ENSG00000225972","MTND1P23","lightgreen",0.175602328987367
"10","ENSG00000225630","MTND2P28","orange",0.187560164103834
"11","ENSG00000237973","hsa-mir-6723","lightgreen",0.195582733284783
"12","ENSG00000229344","RP5-857K21.7","orange",0.201776971772614
"13","ENSG00000224956","RP11-206L10.1","grey",0
"14","ENSG00000228327","RP11-206L10.2","salmon",0.665391583002154
"15","ENSG00000237491","RP11-206L10.9","greenyellow",0.583892442039806
"16","ENSG00000230092","RP11-206L10.8","grey",0
"17","ENSG00000177757","FAM87B","grey",0
"18","ENSG00000225880","LINC00115","darkorange",0.390580974330923
"19","ENSG00000228794","RP11-206L10.11","floralwhite",0.562103788510785
"20","ENSG00000188976","NOC2L","cyan",0.676916006048795
"21","ENSG00000187961","KLHL17","magenta",0.797128187991833
"22","ENSG00000187583","PLEKHN1","mediumpurple3",0.479228488225625
"23","ENSG00000272512","ENSG00000272512","red",0.410226667641518
"24","ENSG00000188290","HES4","darkgreen",0.621190429888908
"25","ENSG00000187608","ISG15","darkgrey",0.827669237085076
"26","ENSG00000188157","AGRN","black",0.756191869654796
"27","ENSG00000242590","RP11-54O7.14","black",0.731711399888897
"28","ENSG00000131591","C1orf159","grey",0
"29","ENSG00000162571","TTLL10","violet",0.507690201015415
"30","ENSG00000186891","TNFRSF18","darkgrey",0.623330032526648
"31","ENSG00000186827","TNFRSF4","darkgrey",0.42001356150464
"32","ENSG00000078808","SDF4","midnightblue",0.638867545447209
"33","ENSG00000176022","B3GALT6","darkolivegreen",0.671748645100672
"34","ENSG00000184163","FAM132A","grey",0
"35","ENSG00000260179","RP5-902P8.12","grey",0
"36","ENSG00000160087","UBE2J2","darkolivegreen",0.591610964516235
"37","ENSG00000230415","RP5-902P8.10","pink",0.663132930579262
"38","ENSG00000162572","SCNN1D","pink",0.754090844716178
"39","ENSG00000131584","ACAP3","magenta",0.750489275254819
"40","ENSG00000169972","PUSL1","midnightblue",0.671941133741581
"41","ENSG00000127054","CPSF3L","magenta",0.747721918286475
"42","ENSG00000240731","RP5-890O3.9","salmon",0.551981336404571
"43","ENSG00000224051","GLTPD1","midnightblue",0.583869554654285
"44","ENSG00000107404","DVL1","saddlebrown",0.578369342718855
"45","ENSG00000162576","MXRA8","steelblue",0.779618309022801
"46","ENSG00000175756","AURKAIP1","yellowgreen",0.869834501385564
"47","ENSG00000221978","CCNL2","saddlebrown",0.679865470071416
"48","ENSG00000224870","RP4-758J18.2","darkgreen",0.467407048337089
"49","ENSG00000242485","MRPL20","yellowgreen",0.794602555994293
"50","ENSG00000264293","RN7SL657P","salmon",0.442316252863768
"51","ENSG00000272455","ENSG00000272455","royalblue",0.276071621877084
"52","ENSG00000235098","ANKRD65","royalblue",0.463769811772082
"53","ENSG00000225285","RP4-758J18.10","darkorange",0.387601904622904
"54","ENSG00000179403","VWA1","darkorange",0.565377948910925
"55","ENSG00000215915","ATAD3C","darkorange",0.336191352590946
"56","ENSG00000160072","ATAD3B","darkolivegreen",0.595297626728066
"57","ENSG00000197785","ATAD3A","darkolivegreen",0.791170533773883
"58","ENSG00000205090","TMEM240","lightcyan",0.693214956653919
"59","ENSG00000160075","SSU72","yellowgreen",0.762846241568981
"60","ENSG00000215791","AL645728.2","floralwhite",0.58470944598523
"61","ENSG00000215014","AL645728.1","grey",0
"62","ENSG00000228594","C1orf233","grey60",0.710069894061823
"63","ENSG00000272106","ENSG00000272106","grey",0
"64","ENSG00000197530","MIB2","magenta",0.780110099952769
"65","ENSG00000189409","MMP23B","black",0.57753533941244
"66","ENSG00000248333","CDK11B","saddlebrown",0.689681897921252
"67","ENSG00000272004","ENSG00000272004","brown",0.296750363108763
"68","ENSG00000189339","SLC35E2B","magenta",0.532549226021577
"69","ENSG00000269227","RP11-345P4.6","salmon",0.43428729129229
"70","ENSG00000008128","CDK11A","saddlebrown",0.544967096713795
"71","ENSG00000268575","RP1-283E3.8","saddlebrown",0.550595407602901
"72","ENSG00000227775","RP1-283E3.4","brown",0.458277700225694
"73","ENSG00000215790","SLC35E2","pink",0.568741049170987
"74","ENSG00000008130","NADK","lightyellow",0.681691371641893
"75","ENSG00000078369","GNB1","tan",0.373659490311254
"76","ENSG00000231050","RP1-140A9.1","yellowgreen",0.485907594218061
"77","ENSG00000169885","CALML6","pink",0.45121354663472
"78","ENSG00000178821","TMEM52","turquoise",0.58988903841845
"79","ENSG00000187730","GABRD","darkorange",0.149635372382955
"80","ENSG00000182873","RP11-181G12.2","lightcyan",0.64666888711676
"81","ENSG00000162585","C1orf86","darkgreen",0.793732882326057
"82","ENSG00000269554","AL590822.2","grey",0
"83","ENSG00000157933","SKI","red",0.459142079536908
"84","ENSG00000116151","MORN1","pink",0.639218844388822
"85","ENSG00000272420","ENSG00000272420","grey",0
"86","ENSG00000178642","AL513477.1","pink",0.54562496388704
"87","ENSG00000157916","RER1","yellowgreen",0.491642416880099
"88","ENSG00000157911","PEX10","yellowgreen",0.667792478322623
"89","ENSG00000149527","PLCH2","mediumpurple3",0.680017203365733
"90","ENSG00000157881","PANK4","magenta",0.751020291546083
"91","ENSG00000272449","ENSG00000272449","darkgreen",0.479637273628873
"92","ENSG00000238164","RP3-395M20.8","pink",0.63524822855458
"93","ENSG00000157873","TNFRSF14","pink",0.672651203443703
"94","ENSG00000228037","RP3-395M20.9","tan",0.440227639826122
"95","ENSG00000157870","FAM213B","darkgrey",0.537269697905437
"96","ENSG00000142606","MMEL1","tan",0.414910713460413
"97","ENSG00000177133","RP1-163G9.1","plum1",0.745884843627852
"98","ENSG00000142611","PRDM16","red",0.801074257348174
"99","ENSG00000130762","ARHGEF16","floralwhite",0.486210908808508
"100","ENSG00000272088","ENSG00000272088","floralwhite",0.163797071810612
"101","ENSG00000162591","MEGF6","steelblue",0.644011453992291
"102","ENSG00000238260","RP11-46F15.2","pink",0.623013998097012
"103","ENSG00000158109","TPRG1L","darkred",0.657408951061436
"104","ENSG00000116213","WRAP73","magenta",0.684164206497667
"105","ENSG00000078900","TP73","pink",0.548859292896835
"106","ENSG00000227372","TP73-AS1","pink",0.70851984364806
"107","ENSG00000235169","SMIM1","darkgreen",0.414594724598446
"108","ENSG00000130764","LRRC47","lightgreen",0.591082826890677
"109","ENSG00000272153","ENSG00000272153","saddlebrown",0.578974134294986
"110","ENSG00000116198","CEP104","white",0.457120883384661
"111","ENSG00000169598","DFFB","pink",0.735083685658765
"112","ENSG00000198912","C1orf174","pink",0.507798499804429
"113","ENSG00000131697","NPHP4","magenta",0.373224210581112
"114","ENSG00000069424","KCNAB2","grey60",0.848005143474519
"115","ENSG00000116251","RPL22","purple",0.820605933982372
"116","ENSG00000226944","RP1-120G22.11","royalblue",0.440478036984826
"117","ENSG00000158286","RNF207","black",0.48722444405545
"118","ENSG00000116237","ICMT","floralwhite",0.520328505852523
"119","ENSG00000158292","GPR153","turquoise",0.716712868064537
"120","ENSG00000097021","ACOT7","midnightblue",0.539746858385183
"121","ENSG00000271746","ENSG00000271746","darkgreen",0.461581281148462
"122","ENSG00000215788","TNFRSF25","black",0.631985829110539
"123","ENSG00000171680","PLEKHG5","black",0.595462425800343
"124","ENSG00000162408","NOL9","lightgreen",0.626870063094725
"125","ENSG00000204859","ZBTB48","magenta",0.745660417987121
"126","ENSG00000162413","KLHL21","lightgreen",0.622745121703668
"127","ENSG00000116273","PHF13","darkred",0.389367567493481
"128","ENSG00000041988","THAP3","midnightblue",0.536915688798809
"129","ENSG00000007923","DNAJC11","lightgreen",0.57033108550699
"130","ENSG00000171735","CAMTA1","purple",0.465871241885648
"131","ENSG00000049245","VAMP3","orange",0.557666752944138
"132","ENSG00000269925","RP3-467L1.6","greenyellow",0.371739135278525
"133","ENSG00000049246","PER3","grey",0
