"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.872348730976178,10.2049970570877,0.844019720972717,12414.9187944419,12559.6613297551,14586.780011518,0.613052135422543,0.107257701935099,0.0903033903932973
"2",2,0.793495733454109,4.44624238979142,0.840200057890217,7898.98953765589,8005.87405991916,10816.630622879,0.390054295474588,0.144088156007387,0.178893327012312
"3",3,0.65055446642837,2.35167913245644,0.918543122561765,5201.54004251517,5221.04649287707,8219.22600819252,0.256853490816017,0.149028887893718,0.26656509936588
"4",4,0.334348785984534,1.1860419235481,0.92114206276967,3535.47719810262,3474.94098454144,6453.06417223888,0.174582845197897,0.144085483722999,0.353209351589436
"5",5,0.0183276142794379,0.203084515126023,0.798899219883586,2473.69657444814,2356.90170865392,5198.68427531344,0.122151823339497,0.134573938840207,0.438386759397216
"6",6,0.101092991550499,-0.427338526003297,0.730201535430361,1776.92688724177,1623.4037945309,4265.10377257654,0.0877451428197015,0.122879000108636,0.521592587211272
"7",7,0.34372332701988,-0.807402512128117,0.755970381353712,1307.06707229509,1137.28248044192,3551.88369336403,0.0645433347634728,0.110860615838847,0.602392992066344
"8",8,0.511895454278853,-1.02142343920177,0.791134427373977,982.136903292582,807.849586629491,2994.77707361019,0.0484981928444315,0.0993945459282843,0.680485627526038
"9",9,0.621508037502838,-1.14382466914819,0.832671679990279,752.159939831899,580.308217770811,2551.34347704647,0.0371418665661893,0.0888529571060218,0.755712386647309
"10",10,0.66744910559695,-1.25886993338867,0.843762273989495,585.893422275567,422.323620763661,2213.47855163653,0.0289315797874459,0.0803785432082138,0.828044581491173
"11",11,0.701466743270054,-1.33636484837897,0.857712024207792,463.33553466981,311.192963492163,1939.2153617523,0.0228796372855568,0.0728865534043426,0.89755548426348
"12",12,0.718490932578849,-1.39870110600877,0.864280180167129,371.390032274172,231.748369797542,1710.61480510533,0.0183393428608055,0.0661378224257828,0.964390109243738
"13",13,0.73674318147298,-1.43275395948059,0.876918063582179,301.298786458455,175.35135100259,1517.98199187528,0.014878217690902,0.0600860881763534,1.02873782392793
"14",14,0.759262291938026,-1.44664219012354,0.894373511982366,247.08730460543,134.159140555434,1354.11557842383,0.0122012396723831,0.0546707624287299,1.09081023725891
"15",15,0.775097505889396,-1.46097768200456,0.905546632755892,204.603519560984,103.170284089497,1213.56302784034,0.010103378576909,0.0498276212829571,1.15082483618815
"16",16,0.78880176351275,-1.47622515724598,0.913434062453759,170.911377151727,80.3516030155446,1092.12581144707,0.00843965123459222,0.0454943172404822,1.20899379541311
"17",17,0.802447332394262,-1.48389116809542,0.923619822643603,143.900882643488,62.9203964772719,986.52261858004,0.00710586551989967,0.0416130046830476,1.26551696658588
"18",18,0.819835954555493,-1.48604704733695,0.935487644910097,122.032747294289,49.4733560645549,894.155009313305,0.00602601092757341,0.0381313772657082,1.32057799919826
"19",19,0.823960736272242,-1.49408960908464,0.938462660256901,104.168269608432,39.3659158746789,813.079349131651,0.00514385806174668,0.0350096832468672,1.37434266834848
"20",20,0.828803640521137,-1.50528836559322,0.942264181278126,89.4541359908572,31.5346611020471,746.153700337126,0.00441727006028627,0.0324312094989137,1.42695866970411
"21",21,0.837527739046998,-1.51574183033306,0.947975378274359,77.2431979487761,25.3880582024098,686.645166702697,0.00381429055102346,0.0300954104292473,1.47855632795074
"22",22,0.843631808571158,-1.52216302243361,0.952831477021149,67.0391908090702,20.4720275256899,633.507311312848,0.00331041384667771,0.0279751156966308,1.52924982484552
"23",23,0.845491414535165,-1.53645397479279,0.954082796116068,58.4576252009564,16.5980424512958,585.872897382474,0.00288665375541733,0.0260464847453839,1.5791386789007
"24",24,0.846460672835306,-1.54570707155523,0.955697058964851,51.1977597641072,13.4339545896249,543.017933444981,0.00252815958540848,0.0242886153035822,1.62830930233561
"25",25,0.850778765129492,-1.55231272609568,0.957690146332095,45.0222694441039,11.0018969684629,504.333951533167,0.00222321215960219,0.0226831784211058,1.67683652759542
"26",26,0.855034582352226,-1.55916811748578,0.959526420704485,39.7423267632388,9.08099310779231,469.306410506942,0.00196248712474637,0.0212140886783886,1.72478504152364
"27",27,0.862030302827457,-1.55831599833602,0.96402017528632,35.2065367361372,7.48360577771016,437.497710198986,0.00173850855444853,0.0198672117882784,1.77221069568628
"28",28,0.868948840912409,-1.55963054492174,0.968272671834494,31.2926467782913,6.21172978106204,408.533714207208,0.00154523958215848,0.018630108429507,1.81916168083825
"29",29,0.873541512636872,-1.56117168228317,0.971070108051842,27.9012765278362,5.18004926535583,382.092969455174,0.00137777277802756,0.0174918115067372,1.86567956548797
"30",30,0.878306454881545,-1.56586765464518,0.974077367858131,24.9511329998558,4.29873001670166,357.898017793405,0.00123209387190044,0.0164426333729935,1.91180020543026
