"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","brown",0.619549784406071
"2","ENSG00000237683","AL627309.1","tan",0.825496774642874
"3","ENSG00000268903","RP11-34P13.15","tan",0.790547584271196
"4","ENSG00000269981","RP11-34P13.16","tan",0.75874747711533
"5","ENSG00000228463","AP006222.2","ivory",0.530375907774805
"6","ENSG00000241670","AP006222.1","maroon",0.244816036722863
"7","ENSG00000237094","RP4-669L17.10","brown",0.574445250969183
"8","ENSG00000225972","MTND1P23","thistle1",0.440854404993851
"9","ENSG00000225630","MTND2P28","lavenderblush3",0.25603779665352
"10","ENSG00000237973","hsa-mir-6723","lavenderblush3",0.347649007655925
"11","ENSG00000229344","RP5-857K21.7","lavenderblush3",0.428119435004226
"12","ENSG00000224956","RP11-206L10.1","brown",0.71134442402793
"13","ENSG00000228327","RP11-206L10.2","mediumpurple3",0.657900823695895
"14","ENSG00000237491","RP11-206L10.9","black",0.678742498766513
"15","ENSG00000225880","LINC00115","black",0.548824433222922
"16","ENSG00000228794","RP11-206L10.11","floralwhite",0.793357031680998
"17","ENSG00000223764","RP11-54O7.3","bisque4",0.234709496741605
"18","ENSG00000187634","SAMD11","royalblue",0.612985068363412
"19","ENSG00000188976","NOC2L","floralwhite",0.901846328944837
"20","ENSG00000187961","KLHL17","floralwhite",0.774183900477581
"21","ENSG00000272512","ENSG00000272512","violet",0.0739462493459698
"22","ENSG00000188290","HES4","royalblue",0.586613588868568
"23","ENSG00000187608","ISG15","cyan",0.380574593842051
"24","ENSG00000188157","AGRN","greenyellow",0.676406555546851
"25","ENSG00000242590","RP11-54O7.14","plum2",0.579991100258216
"26","ENSG00000131591","C1orf159","plum2",0.811184894960299
"27","ENSG00000186827","TNFRSF4","lightcyan1",0.430788807834833
"28","ENSG00000078808","SDF4","darkred",0.814618609468293
"29","ENSG00000176022","B3GALT6","floralwhite",0.840012222160761
"30","ENSG00000184163","FAM132A","darkorange2",0.478371528865051
"31","ENSG00000160087","UBE2J2","floralwhite",0.845382845490119
"32","ENSG00000230415","RP5-902P8.10","greenyellow",0.693308893900303
"33","ENSG00000162572","SCNN1D","greenyellow",0.788547696277719
"34","ENSG00000131584","ACAP3","greenyellow",0.737473449150645
"35","ENSG00000169972","PUSL1","darkred",0.6894207989181
"36","ENSG00000127054","CPSF3L","greenyellow",0.933983259373974
"37","ENSG00000240731","RP5-890O3.9","greenyellow",0.829781312858537
"38","ENSG00000224051","GLTPD1","floralwhite",0.818801026668696
"39","ENSG00000107404","DVL1","royalblue",0.881145195235165
"40","ENSG00000162576","MXRA8","blue",0.7268359318312
"41","ENSG00000175756","AURKAIP1","royalblue",0.940915948348588
"42","ENSG00000221978","CCNL2","brown",0.861477098439398
"43","ENSG00000224870","RP4-758J18.2","violet",0.66317236103998
"44","ENSG00000242485","MRPL20","royalblue",0.926577562676493
"45","ENSG00000264293","RN7SL657P","greenyellow",0.592203436304476
"46","ENSG00000272455","ENSG00000272455","black",0.734707465055723
"47","ENSG00000235098","ANKRD65","red",0.794491063436102
"48","ENSG00000225905","RP4-758J18.7","red",0.644228838234115
"49","ENSG00000205116","TMEM88B","magenta",0.550720135558992
"50","ENSG00000225285","RP4-758J18.10","tan",0.325791606109143
"51","ENSG00000179403","VWA1","magenta",0.757099156051503
"52","ENSG00000215915","ATAD3C","magenta",0.49055753745265
"53","ENSG00000160072","ATAD3B","greenyellow",0.684226700649136
"54","ENSG00000197785","ATAD3A","floralwhite",0.883420608687403
"55","ENSG00000205090","TMEM240","cyan",0.833574146580732
"56","ENSG00000160075","SSU72","royalblue",0.896743545190695
"57","ENSG00000215791","AL645728.2","floralwhite",0.559081165788913
"58","ENSG00000215014","AL645728.1","darkred",0.614156810605561
"59","ENSG00000228594","C1orf233","cyan",0.903176075409953
"60","ENSG00000272106","ENSG00000272106","plum2",0.731501096749817
"61","ENSG00000197530","MIB2","floralwhite",0.841223310786135
"62","ENSG00000248333","CDK11B","violet",0.6186751219256
"63","ENSG00000272004","ENSG00000272004","palevioletred3",0.420170955782959
"64","ENSG00000189339","SLC35E2B","greenyellow",0.718113594904395
"65","ENSG00000008128","CDK11A","black",0.730378958476131
"66","ENSG00000268575","RP1-283E3.8","black",0.741475496046079
"67","ENSG00000227775","RP1-283E3.4","greenyellow",0.635942002488743
"68","ENSG00000215790","SLC35E2","greenyellow",0.719589567360501
"69","ENSG00000008130","NADK","greenyellow",0.745242918169775
"70","ENSG00000078369","GNB1","saddlebrown",0.952394945592963
"71","ENSG00000231050","RP1-140A9.1","royalblue",0.544037683643035
"72","ENSG00000169885","CALML6","lavenderblush3",0.658758681614673
"73","ENSG00000178821","TMEM52","darkgrey",0.631530536850912
"74","ENSG00000187730","GABRD","darkgrey",0.644091366282578
"75","ENSG00000067606","PRKCZ","saddlebrown",0.820192628000243
