"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","orangered4",0.422357189709106
"2","ENSG00000237683","AL627309.1","maroon",0.441618561122596
"3","ENSG00000268903","RP11-34P13.15","maroon",0.452974681174293
"4","ENSG00000269981","RP11-34P13.16","maroon",0.419956468168664
"5","ENSG00000239906","RP11-34P13.14","lightcyan1",0.332810259375125
"6","ENSG00000228463","AP006222.2","darkorange",0.367146730707951
"7","ENSG00000241670","AP006222.1","darkorange",0.452444324793846
"8","ENSG00000237094","RP4-669L17.10","lightsteelblue1",0.689129035983637
"9","ENSG00000225972","MTND1P23","darkred",0.247117437621533
"10","ENSG00000225630","MTND2P28","darkred",0.332267977205991
"11","ENSG00000237973","hsa-mir-6723","green",0.414890163075942
"12","ENSG00000229344","RP5-857K21.7","honeydew1",0.465918441434526
"13","ENSG00000224956","RP11-206L10.1","lightsteelblue1",0.639714901055144
"14","ENSG00000228327","RP11-206L10.2","brown",0.650187436208863
"15","ENSG00000237491","RP11-206L10.9","brown",0.683741144445314
"16","ENSG00000230092","RP11-206L10.8","darkturquoise",0.397867671289385
"17","ENSG00000177757","FAM87B","antiquewhite4",0.385684635237044
"18","ENSG00000225880","LINC00115","tan",0.848213780383118
"19","ENSG00000228794","RP11-206L10.11","greenyellow",0.486858326025374
"20","ENSG00000223764","RP11-54O7.3","turquoise",0.449432312829353
"21","ENSG00000187634","SAMD11","antiquewhite4",0.495313914770662
"22","ENSG00000188976","NOC2L","yellow",0.783171573879393
"23","ENSG00000187961","KLHL17","plum1",0.760954060300217
"24","ENSG00000187583","PLEKHN1","lightyellow",0.570778753884871
"25","ENSG00000272512","ENSG00000272512","brown",0.272908565052
"26","ENSG00000188290","HES4","darkslateblue",0.557204726065949
"27","ENSG00000187608","ISG15","coral2",0.624509470366302
"28","ENSG00000188157","AGRN","midnightblue",0.564740787346188
"29","ENSG00000242590","RP11-54O7.14","midnightblue",0.487893613266481
"30","ENSG00000131591","C1orf159","lightsteelblue1",0.659173894771294
"31","ENSG00000186891","TNFRSF18","pink",0.654761342466946
"32","ENSG00000186827","TNFRSF4","pink",0.462527664645034
"33","ENSG00000078808","SDF4","darkslateblue",0.482632471955409
"34","ENSG00000176022","B3GALT6","honeydew1",0.769803197289155
"35","ENSG00000184163","FAM132A","lightcyan1",0.532781285653273
"36","ENSG00000260179","RP5-902P8.12","lightcyan1",0.52049919506533
"37","ENSG00000160087","UBE2J2","darkmagenta",0.815649732983992
"38","ENSG00000230415","RP5-902P8.10","turquoise",0.540295246115031
"39","ENSG00000162572","SCNN1D","turquoise",0.670550948524467
"40","ENSG00000131584","ACAP3","midnightblue",0.676212605794366
"41","ENSG00000169972","PUSL1","plum1",0.600575486179297
"42","ENSG00000127054","CPSF3L","cyan",0.770674712351179
"43","ENSG00000240731","RP5-890O3.9","cyan",0.665386956058935
"44","ENSG00000224051","GLTPD1","midnightblue",0.66802022896321
"45","ENSG00000107404","DVL1","plum1",0.612431078147401
"46","ENSG00000162576","MXRA8","orange",0.657537327764568
"47","ENSG00000175756","AURKAIP1","royalblue",0.855313763632083
"48","ENSG00000221978","CCNL2","lightsteelblue1",0.867571370830089
"49","ENSG00000224870","RP4-758J18.2","green",0.46349925133861
"50","ENSG00000242485","MRPL20","royalblue",0.83541691970002
"51","ENSG00000264293","RN7SL657P","lightsteelblue1",0.692181835893923
"52","ENSG00000272455","ENSG00000272455","lightsteelblue1",0.457158992656357
"53","ENSG00000235098","ANKRD65","darkorange2",0.715112426340872
"54","ENSG00000225285","RP4-758J18.10","darkturquoise",0.323604761835967
"55","ENSG00000179403","VWA1","salmon",0.479325489615813
"56","ENSG00000215915","ATAD3C","salmon",0.368589268244269
"57","ENSG00000160072","ATAD3B","cyan",0.655190398645182
"58","ENSG00000197785","ATAD3A","yellow",0.789354685536621
"59","ENSG00000205090","TMEM240","turquoise",0.660214109379168
"60","ENSG00000160075","SSU72","honeydew1",0.740427193722629
"61","ENSG00000215791","AL645728.2","darkturquoise",0.51791340207439
"62","ENSG00000228594","C1orf233","blue",0.722358034072796
"63","ENSG00000272106","ENSG00000272106","brown",0.775438711180292
"64","ENSG00000197530","MIB2","turquoise",0.7851091962132
"65","ENSG00000189409","MMP23B","darkslateblue",0.49563692058793
"66","ENSG00000248333","CDK11B","darkolivegreen",0.641797707295028
"67","ENSG00000272004","ENSG00000272004","bisque4",0.402565270649606
"68","ENSG00000189339","SLC35E2B","midnightblue",0.70002514788503
"69","ENSG00000269227","RP11-345P4.6","tan",0.607500920445431
"70","ENSG00000215914","MMP23A","violet",0.277410974933739
"71","ENSG00000008128","CDK11A","lightsteelblue1",0.606144422045098
"72","ENSG00000268575","RP1-283E3.8","lightsteelblue1",0.614247534280199
"73","ENSG00000227775","RP1-283E3.4","cyan",0.545542020489906
"74","ENSG00000215790","SLC35E2","midnightblue",0.681637980943188
"75","ENSG00000008130","NADK","salmon4",0.652627928004844
"76","ENSG00000078369","GNB1","navajowhite2",0.478103817602239
"77","ENSG00000169885","CALML6","brown",0.47403399241583
"78","ENSG00000182873","RP11-181G12.2","midnightblue",0.37403815259415
"79","ENSG00000162585","C1orf86","darkslateblue",0.489930368816531
"80","ENSG00000269554","AL590822.2","lightsteelblue1",0.599250567199591
"81","ENSG00000157933","SKI","antiquewhite4",0.481084206522634
"82","ENSG00000116151","MORN1","brown",0.597659615649911
"83","ENSG00000272420","ENSG00000272420","white",0.493848731419746
"84","ENSG00000178642","AL513477.1","cyan",0.537427142095265
"85","ENSG00000157916","RER1","honeydew1",0.770265207419139
"86","ENSG00000157911","PEX10","honeydew1",0.536470472668408
"87","ENSG00000149527","PLCH2","pink",0.770419094883348
"88","ENSG00000157881","PANK4","plum1",0.638599454666524
"89","ENSG00000272449","ENSG00000272449","pink",0.350174186840097
"90","ENSG00000238164","RP3-395M20.8","pink",0.843381774800339
"91","ENSG00000157873","TNFRSF14","pink",0.797487282731847
"92","ENSG00000157870","FAM213B","plum1",0.752699230008238
"93","ENSG00000177133","RP1-163G9.1","antiquewhite4",0.706063301364752
"94","ENSG00000142611","PRDM16","violet",0.523349197220305
"95","ENSG00000226286","RP1-163G9.2","palevioletred3",0.505029550995107
"96","ENSG00000272235","ENSG00000272235","palevioletred3",0.499108283829538
"97","ENSG00000272088","ENSG00000272088","midnightblue",0.462324852547672
"98","ENSG00000162591","MEGF6","orange",0.651262557100593
"99","ENSG00000238260","RP11-46F15.2","bisque4",0.77287110677477
"100","ENSG00000158109","TPRG1L","paleturquoise",0.395257281215212
"101","ENSG00000116213","WRAP73","plum1",0.742062608013962
"102","ENSG00000078900","TP73","turquoise",0.584612377961103
"103","ENSG00000227372","TP73-AS1","turquoise",0.820468893759869
"104","ENSG00000235169","SMIM1","orangered4",0.506778386360445
"105","ENSG00000130764","LRRC47","grey60",0.60032877131361
"106","ENSG00000272153","ENSG00000272153","darkolivegreen",0.635223785308589
"107","ENSG00000116198","CEP104","grey60",0.54619185646328
"108","ENSG00000169598","DFFB","skyblue3",0.799934688516597
"109","ENSG00000198912","C1orf174","green",0.625218596552161
"110","ENSG00000131697","NPHP4","plum1",0.622735633805045
"111","ENSG00000069424","KCNAB2","blue",0.88541011617664
"112","ENSG00000116254","CHD5","violet",0.497424217802926
"113","ENSG00000116251","RPL22","black",0.827253489318151
"114","ENSG00000158286","RNF207","cyan",0.661200370157478
"115","ENSG00000116237","ICMT","sienna3",0.662710222575241
"116","ENSG00000158292","GPR153","salmon",0.642257141749699
"117","ENSG00000097021","ACOT7","coral1",0.471851306382482
"118","ENSG00000271746","ENSG00000271746","darkslateblue",0.546911000818027
"119","ENSG00000215788","TNFRSF25","turquoise",0.687918462646857
"120","ENSG00000171680","PLEKHG5","orange",0.577331846564754
"121","ENSG00000162408","NOL9","green",0.792453880369359
"122","ENSG00000173662","TAS1R1","white",0.434670634559298
"123","ENSG00000204859","ZBTB48","turquoise",0.601820003429646
"124","ENSG00000162413","KLHL21","salmon4",0.342337639956825
"125","ENSG00000116273","PHF13","orange",0.528849161560145
"126","ENSG00000041988","THAP3","bisque4",0.700378011270802
"127","ENSG00000007923","DNAJC11","honeydew1",0.712627840571259
"128","ENSG00000171735","CAMTA1","saddlebrown",0.505587614539573
"129","ENSG00000049245","VAMP3","mediumpurple3",0.587329439441989
"130","ENSG00000269925","RP3-467L1.6","cyan",0.565267895374325
"131","ENSG00000049246","PER3","floralwhite",0.553940990615043
"132","ENSG00000236266","RP3-467L1.4","orangered4",0.596205750424921
"133","ENSG00000116288","PARK7","saddlebrown",0.842484612824874
"134","ENSG00000116285","ERRFI1","palevioletred3",0.618998206071146
"135","ENSG00000238290","RP11-431K24.1","brown",0.547486594397708
"136","ENSG00000162426","SLC45A1","violet",0.50676173381483
"137","ENSG00000142599","RERE","skyblue",0.536775748236997
"138","ENSG00000232912","RP5-1115A15.1","darkturquoise",0.405442818410375
"139","ENSG00000074800","ENO1","royalblue",0.665763862675017
"140","ENSG00000142583","SLC2A5","blue",0.608280022360152
"141","ENSG00000180758","GPR157","plum1",0.51074825267798
"142","ENSG00000234546","RP3-510D11.2","coral2",0.367099974117603
"143","ENSG00000049239","H6PD","lightyellow",0.60560124107292
"144","ENSG00000171621","SPSB1","lightyellow",0.374872411263423
"145","ENSG00000171612","SLC25A33","yellow4",0.713942799295571
"146","ENSG00000188807","TMEM201","yellow",0.767451489249106
"147","ENSG00000171608","PIK3CD","pink",0.593958172770521
"148","ENSG00000231789","RP11-558F24.4","paleturquoise",0.432212526245769
"149","ENSG00000171603","CLSTN1","brown4",0.758095518807489
"150","ENSG00000178585","CTNNBIP1","darkturquoise",0.681855120012145
"151","ENSG00000223989","RP11-84A14.5","darkturquoise",0.58606217467827
"152","ENSG00000162441","LZIC","grey60",0.556041981092711
"153","ENSG00000173614","NMNAT1","grey60",0.792565687135075
"154","ENSG00000241326","RP11-807G9.2","grey60",0.572442890935817
"155","ENSG00000162444","RBP7","salmon",0.366441221613023
"156","ENSG00000130939","UBE4B","floralwhite",0.666378600162203
"157","ENSG00000054523","KIF1B","ivory",0.742529534314055
"158","ENSG00000264501","RN7SL731P","ivory",0.632381432931668
"159","ENSG00000142657","PGD","maroon",0.837538034721543
"160","ENSG00000160049","DFFA","grey60",0.774162722801349
"161","ENSG00000203469","RP5-1113E3.3","grey60",0.655985644948264
"162","ENSG00000142655","PEX14","orangered4",0.471438400611499
"163","ENSG00000130940","CASZ1","violet",0.660220138755365
"164","ENSG00000272078","ENSG00000272078","ivory",0.634857067886616
"165","ENSG00000120948","TARDBP","lightgreen",0.74321128402571
"166","ENSG00000009724","MASP2","lightsteelblue1",0.702557687401871
"167","ENSG00000271895","ENSG00000271895","darkturquoise",0.70398390886621
"168","ENSG00000116649","SRM","coral1",0.843504664701799
"169","ENSG00000171824","EXOSC10","lightsteelblue1",0.686833085265023
"170","ENSG00000226849","RP4-635E18.7","lightsteelblue1",0.745069336270328
"171","ENSG00000230337","RP4-635E18.6","sienna3",0.424695706954364
"172","ENSG00000198793","MTOR","green",0.694876195733308
"173","ENSG00000225602","MTOR-AS1","salmon4",0.362256675944612
"174","ENSG00000171819","ANGPTL7","skyblue",0.690320353084264
"175","ENSG00000120942","UBIAD1","darkred",0.711512762902626
"176","ENSG00000116661","FBXO2","bisque4",0.32274873486314
"177","ENSG00000132879","FBXO44","bisque4",0.705624781230529
"178","ENSG00000116663","FBXO6","lightyellow",0.663880671053365
"179","ENSG00000116670","MAD2L2","lightyellow",0.820143005920234
"180","ENSG00000177674","AGTRAP","lightyellow",0.75748779295037
"181","ENSG00000177000","MTHFR","lightyellow",0.599678610560351
"182","ENSG00000011021","CLCN6","lightgreen",0.728997551000076
"183","ENSG00000242349","NPPA-AS1","lightsteelblue1",0.420771235036748
