"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","black",0.481987574256322
"2","ENSG00000237683","AL627309.1","skyblue3",0.354670203129339
"3","ENSG00000268903","RP11-34P13.15","red",0.363986926578648
"4","ENSG00000269981","RP11-34P13.16","skyblue3",0.366211153328179
"5","ENSG00000228463","AP006222.2","midnightblue",0.433245713464014
"6","ENSG00000241670","AP006222.1","plum1",0.432408913861876
"7","ENSG00000237094","RP4-669L17.10","black",0.687257175061037
"8","ENSG00000225972","MTND1P23","lightyellow",0.136185618922275
"9","ENSG00000225630","MTND2P28","purple",0.0736947450505462
"10","ENSG00000237973","hsa-mir-6723","purple",0.184812161319039
"11","ENSG00000229344","RP5-857K21.7","purple",0.145586970181225
"12","ENSG00000224956","RP11-206L10.1","orange",0.533965116516493
"13","ENSG00000228327","RP11-206L10.2","yellowgreen",0.68814955198004
"14","ENSG00000237491","RP11-206L10.9","magenta",0.656216914840882
"15","ENSG00000225880","LINC00115","lightyellow",0.658200287610388
"16","ENSG00000228794","RP11-206L10.11","cyan",0.898498679911486
"17","ENSG00000223764","RP11-54O7.3","white",0.444687298225947
"18","ENSG00000187634","SAMD11","red",0.595374856974423
"19","ENSG00000188976","NOC2L","blue",0.899847639171698
"20","ENSG00000187961","KLHL17","darkgrey",0.806969874423819
"21","ENSG00000272512","ENSG00000272512","white",0.429047158566536
"22","ENSG00000188290","HES4","lightgreen",0.656748681023989
"23","ENSG00000187608","ISG15","mediumpurple3",0.397552038539161
"24","ENSG00000188157","AGRN","sienna3",0.738403853897414
"25","ENSG00000242590","RP11-54O7.14","sienna3",0.651772225539095
"26","ENSG00000217801","RP11-465B22.3","darkgreen",0.537094523911157
"27","ENSG00000273443","ENSG00000273443","sienna3",0.663285876041044
"28","ENSG00000131591","C1orf159","greenyellow",0.631307265393583
"29","ENSG00000186891","TNFRSF18","lightgreen",0.531204261491949
"30","ENSG00000186827","TNFRSF4","greenyellow",0.475512236492779
"31","ENSG00000078808","SDF4","greenyellow",0.845195697861605
"32","ENSG00000176022","B3GALT6","sienna3",0.811464189166408
"33","ENSG00000184163","FAM132A","greenyellow",0.409518320761435
"34","ENSG00000160087","UBE2J2","greenyellow",0.795690766848143
"35","ENSG00000230415","RP5-902P8.10","lightsteelblue1",0.724120977713534
"36","ENSG00000162572","SCNN1D","darkgrey",0.712170868272492
"37","ENSG00000131584","ACAP3","darkgrey",0.834341540244367
"38","ENSG00000169972","PUSL1","lightgreen",0.730701603605271
"39","ENSG00000127054","CPSF3L","greenyellow",0.907031677991262
"40","ENSG00000240731","RP5-890O3.9","royalblue",0.838231953590123
"41","ENSG00000224051","GLTPD1","lightgreen",0.748474122974672
"42","ENSG00000107404","DVL1","lightcyan1",0.85510677752079
"43","ENSG00000162576","MXRA8","white",0.471572186167621
"44","ENSG00000175756","AURKAIP1","lightgreen",0.902481027580315
"45","ENSG00000221978","CCNL2","royalblue",0.833319806623083
"46","ENSG00000224870","RP4-758J18.2","lightsteelblue1",0.47181245742428
"47","ENSG00000242485","MRPL20","lightgreen",0.660940046824078
"48","ENSG00000264293","RN7SL657P","royalblue",0.610244680327972
"49","ENSG00000272455","ENSG00000272455","royalblue",0.61183754126575
"50","ENSG00000235098","ANKRD65","darkturquoise",0.248829215571291
"51","ENSG00000225905","RP4-758J18.7","brown",0.605801070810559
"52","ENSG00000205116","TMEM88B","brown",0.778148403527147
"53","ENSG00000225285","RP4-758J18.10","red",0.597874392296912
"54","ENSG00000179403","VWA1","darkred",0.789519767749403
"55","ENSG00000215915","ATAD3C","darkred",0.570548760636789
"56","ENSG00000160072","ATAD3B","lightsteelblue1",0.668500358002175
"57","ENSG00000197785","ATAD3A","lightsteelblue1",0.826830882419426
"58","ENSG00000205090","TMEM240","blue",0.825005490930024
"59","ENSG00000160075","SSU72","darkgreen",0.755884767043902
"60","ENSG00000215791","AL645728.2","skyblue3",0.436694837365063
"61","ENSG00000215014","AL645728.1","lightsteelblue1",0.518974606043944
"62","ENSG00000228594","C1orf233","sienna3",0.748518765801504
"63","ENSG00000272106","ENSG00000272106","lightgreen",0.476598074491427
"64","ENSG00000197530","MIB2","lightgreen",0.815252950478263
