"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","magenta",0.519406079831024
"2","ENSG00000237683","AL627309.1","purple",0.590184213893854
"3","ENSG00000268903","RP11-34P13.15","purple",0.507022295210188
"4","ENSG00000269981","RP11-34P13.16","purple",0.476698041619884
"5","ENSG00000228463","AP006222.2","red",0.495228175298344
"6","ENSG00000241670","AP006222.1","greenyellow",0.188126049800843
"7","ENSG00000237094","RP4-669L17.10","purple",0.603957166024459
"8","ENSG00000225972","MTND1P23","lightgreen",0.10012792146676
"9","ENSG00000225630","MTND2P28","green",0.0685879851649671
"10","ENSG00000237973","hsa-mir-6723","blue",0.0152854263562057
"11","ENSG00000229344","RP5-857K21.7","blue",0.0319164943099175
"12","ENSG00000224956","RP11-206L10.1","purple",0.542356669369051
"13","ENSG00000228327","RP11-206L10.2","red",0.707898003014508
"14","ENSG00000237491","RP11-206L10.9","purple",0.548184675272616
"15","ENSG00000225880","LINC00115","lightgreen",0.614856327953733
"16","ENSG00000228794","RP11-206L10.11","brown",0.910703739784559
"17","ENSG00000187634","SAMD11","cyan",0.586240285078124
"18","ENSG00000188976","NOC2L","red",0.917144466021561
"19","ENSG00000187961","KLHL17","lightgreen",0.747503051061998
"20","ENSG00000272512","ENSG00000272512","green",0.467441003240981
"21","ENSG00000188290","HES4","cyan",0.456393611734091
"22","ENSG00000187608","ISG15","cyan",0.568197316607798
"23","ENSG00000188157","AGRN","red",0.700009770006114
"24","ENSG00000242590","RP11-54O7.14","red",0.59364992351866
"25","ENSG00000217801","RP11-465B22.3","lightgreen",0.603676327112278
"26","ENSG00000273443","ENSG00000273443","red",0.725209771453659
"27","ENSG00000131591","C1orf159","purple",0.747945624821938
"28","ENSG00000186891","TNFRSF18","darkred",0.528391242701294
"29","ENSG00000186827","TNFRSF4","cyan",0.55015058900194
"30","ENSG00000078808","SDF4","red",0.713644990953227
"31","ENSG00000176022","B3GALT6","turquoise",0.848912502542663
"32","ENSG00000184163","FAM132A","purple",0.441931951185124
"33","ENSG00000160087","UBE2J2","darkred",0.690497080125603
"34","ENSG00000230415","RP5-902P8.10","red",0.597674510850858
"35","ENSG00000162572","SCNN1D","purple",0.815479188044429
"36","ENSG00000131584","ACAP3","red",0.766874597658364
"37","ENSG00000169972","PUSL1","darkred",0.702968082059418
"38","ENSG00000127054","CPSF3L","purple",0.872693939591129
"39","ENSG00000240731","RP5-890O3.9","purple",0.696101415762556
