"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.155648579841673,9.00433264380268,0.958967378035851,10776.6064372754,10802.9317198872,11846.4590413548,0.516219890653159,0.0512528791400514,0.0375709090036478
"2",2,0.0054976371853615,0.855007987679613,0.971784493170716,5738.35140805745,5737.45959982308,7026.61866501532,0.274877917611489,0.0617163577199143,0.0749735776751553
"3",3,0.0358009305547545,-1.46573131156403,0.971823852057382,3145.16358712859,3123.94209103921,4323.23661135777,0.150659301931816,0.0564373392173289,0.114407532105208
"4",4,0.176033124578589,-2.53973819489678,0.966247566148681,1771.46347896618,1744.1976289382,2748.59235147375,0.084856460958334,0.0468108109621122,0.156950174876575
"5",5,0.381400710915803,-3.22756849305475,0.973719726711012,1023.92434411545,997.122424543329,1804.10496729928,0.049047918380698,0.0373757123504487,0.202894146117387
"6",6,0.467622882210384,-3.15493233767052,0.974847194542991,606.661050317556,585.099630414986,1213.36983525502,0.0290602150947287,0.0290652861048691,0.252052578755677
"7",7,0.502263115876531,-2.88044218492194,0.977739139732555,368.05267679314,350.697343861996,833.530147049466,0.0176304213830782,0.0222993900603652,0.303986883784829
"8",8,0.556314974731217,-2.69105934858608,0.984900169838421,228.416035050968,215.089821209771,583.331701521707,0.0109415613647714,0.0170027625199717,0.358161496372518
"9",9,0.602505238120236,-2.57233842364156,0.988128433875427,144.8682613286,134.537878456818,414.988607501359,0.00693946452043493,0.0129405166682508,0.414045563600925
"10",10,0.645221816993538,-2.46392271552635,0.991340497110357,93.8060074968998,85.5497328397506,299.565275233227,0.00449348570113526,0.00985720354469747,0.47117964797124
"11",11,0.684812456417134,-2.44418450486096,0.991939693992576,61.9556919936231,55.2732083905624,220.764249340862,0.00296779517118332,0.00760795997980273,0.529219702484495
"12",12,0.703937316668012,-2.55373325435615,0.986474148726238,41.6975778180786,36.3191964329499,167.935231976088,0.0019973930742517,0.00604760245178947,0.587965753244126
"13",13,0.709388816065955,-2.64194740929831,0.979565447185689,28.5701573977261,24.060415896132,129.461584065966,0.00136856473451457,0.00483335375132743,0.647379534848938
"14",14,0.737593563266944,-2.61080868679199,0.984590830223918,19.9109286778831,16.238704446703,100.999526735397,0.000953771253012221,0.00388466981342174,0.707593239718154
"15",15,0.740261167106189,-2.64305063005137,0.979592651797624,14.101605022424,11.0771381871228,79.643007350792,0.000675493630121861,0.0031398582939337,0.768910062597693
"16",16,0.748477375137577,-2.63787080048744,0.975526518081492,10.1410916079439,7.66014278290276,63.4109851134381,0.000485777524810497,0.00255197342440439,0.831796126704948
"17",17,0.781387168764716,-2.51582851710701,0.976655590336207,7.39952146946086,5.33023995846342,50.9293235807949,0.000354451114651315,0.00208535986928994,0.896862697860429
"18",18,0.856255842892732,-2.29813847366335,0.997683556854324,5.47410657510239,3.76456846424405,41.2294243584975,0.000262220088862923,0.0017129116422008,0.964837491481267
"19",19,0.877703737990832,-2.34513470214115,0.994998919132158,4.1032339724171,2.68369843078907,35.814604338835,0.000196552690765334,0.00151918033059699,1.03652451409233
"20",20,0.901189439186775,-2.3739618694412,0.994871213386679,3.11443930213479,1.93425828303027,32.0394405607806,0.000149187550399252,0.00138569517705745,1.1127532689924
"21",21,0.918893211353595,-2.3806928170925,0.99120155929482,2.39240306652078,1.40955694439035,28.8052044467748,0.00011460064507189,0.00126534450795415,1.19432005546255
"22",22,0.934805401072208,-2.36420948867114,0.989170191011005,1.85896597346522,1.03348722933344,26.0058492029495,8.90479964296429e-05,0.00115679233106565,1.28192600533768
"23",23,0.949052530723241,-2.32458565267282,0.987523688275257,1.46046790040566,0.768305183457948,23.5622223580101,6.99591828130704e-05,0.0010588173975362,1.37611781448618
"24",24,0.957990147605987,-2.28570658672891,0.988865189821179,1.15961442624033,0.575113708262878,21.4139126790572,5.55477307070477e-05,0.000970312262137669,1.47723735373315
"25",25,0.96618435042826,-2.23537795089957,0.988672429694358,0.930181719800356,0.433823155693955,19.5138709874638,4.45574688542037e-05,0.000890279255646997,1.58538535393004
"26",26,0.971467647957309,-2.18570520948094,0.986780621237492,0.753524906643513,0.328819742553806,17.8247870291955,3.60952724010114e-05,0.000817824185312114,1.70040243969141
"27",27,0.977795108635625,-2.12987076889002,0.988792452895223,0.616247288950146,0.250824083632198,16.3165980828026,2.95194141095107e-05,0.000752148640500012,1.82186849019252
"28",28,0.980777691529762,-2.07839902091958,0.988408958315419,0.508626133690406,0.19208008622959,14.964740381294,2.43641566243728e-05,0.000692541639420265,1.94911919731258
"29",29,0.985223204589828,-2.02371737146382,0.990581346538783,0.423537469760709,0.147177303979013,13.7488971776828,2.02882482161673e-05,0.000638371162535529,2.08127713670389
"30",30,0.986914768077246,-1.98666716635139,0.99308888017432,0.355713810202203,0.113353302983445,12.7012690803974,1.70393662675897e-05,0.000591432174644845,2.21729377145295
