"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","greenyellow",0.412047296391088
"2","ENSG00000237683","AL627309.1","orange",0.324918198158486
"3","ENSG00000268903","RP11-34P13.15","orange",0.27580667562312
"4","ENSG00000269981","RP11-34P13.16","orange",0.345483153023349
"5","ENSG00000239906","RP11-34P13.14","brown2",0.397288823282985
"6","ENSG00000241860","RP11-34P13.13","grey60",0.393244041157117
"7","ENSG00000228463","AP006222.2","orangered3",0.374110434286703
"8","ENSG00000241670","AP006222.1","orangered3",0.413067087462433
"9","ENSG00000237094","RP4-669L17.10","darkolivegreen",0.612030848245871
"10","ENSG00000225972","MTND1P23","antiquewhite2",0.30559534285125
"11","ENSG00000225630","MTND2P28","firebrick4",0.309829882315859
"12","ENSG00000237973","hsa-mir-6723","antiquewhite2",0.641771060897053
"13","ENSG00000229344","RP5-857K21.7","skyblue3",0.463930097394484
"14","ENSG00000229376","CICP3","magenta",0.607432316119597
"15","ENSG00000224956","RP11-206L10.1","paleturquoise",0.575304952575836
"16","ENSG00000228327","RP11-206L10.2","darkolivegreen",0.781935492580217
"17","ENSG00000237491","RP11-206L10.9","plum1",0.648659981103249
"18","ENSG00000230092","RP11-206L10.8","indianred4",0.458040684374664
"19","ENSG00000177757","FAM87B","indianred4",0.391484522854425
"20","ENSG00000225880","LINC00115","navajowhite2",0.379782513680363
"21","ENSG00000228794","RP11-206L10.11","thistle2",0.669980139786906
"22","ENSG00000272438","ENSG00000272438","white",0.536779618300928
"23","ENSG00000223764","RP11-54O7.3","white",0.715237250500295
"24","ENSG00000187634","SAMD11","white",0.615355296152435
"25","ENSG00000188976","NOC2L","thistle2",0.653857389963335
"26","ENSG00000187961","KLHL17","darkred",0.791556612297276
"27","ENSG00000187583","PLEKHN1","mediumpurple4",0.637967906591625
"28","ENSG00000272512","ENSG00000272512","lightpink4",0.67319875770959
"29","ENSG00000188290","HES4","lightpink4",0.578408135744219
"30","ENSG00000187608","ISG15","orangered1",0.858954477698736
"31","ENSG00000188157","AGRN","turquoise",0.774596387174886
"32","ENSG00000242590","RP11-54O7.14","turquoise",0.752707828476912
"33","ENSG00000217801","RP11-465B22.3","floralwhite",0.498624321075397
"34","ENSG00000273443","ENSG00000273443","lightcyan",0.696708528587318
"35","ENSG00000131591","C1orf159","brown4",0.68692459787701
"36","ENSG00000207730","MIR200B","darkmagenta",0.22425263004316
"37","ENSG00000207607","MIR200A","skyblue",0.36907237006361
"38","ENSG00000198976","MIR429","darkmagenta",0.432098208499564
"39","ENSG00000272141","ENSG00000272141","skyblue",0.642003964379811
"40","ENSG00000205231","TTLL10-AS1","thistle2",0.701606958272034
"41","ENSG00000162571","TTLL10","thistle2",0.70949872286887
"42","ENSG00000186891","TNFRSF18","lightcyan",0.283553936097199
"43","ENSG00000186827","TNFRSF4","coral2",0.331469129229415
"44","ENSG00000078808","SDF4","skyblue2",0.690576966660763
"45","ENSG00000176022","B3GALT6","yellowgreen",0.665184169726389
"46","ENSG00000184163","FAM132A","violet",0.62926124498015
"47","ENSG00000260179","RP5-902P8.12","lightyellow",0.576896169378938
"48","ENSG00000160087","UBE2J2","darkmagenta",0.854021710020019
"49","ENSG00000230415","RP5-902P8.10","darkolivegreen",0.644778915830314
"50","ENSG00000162572","SCNN1D","greenyellow",0.772521383769321
"51","ENSG00000131584","ACAP3","skyblue",0.765233083517503
"52","ENSG00000169972","PUSL1","floralwhite",0.687293938996791
"53","ENSG00000127054","CPSF3L","floralwhite",0.876996587945018
"54","ENSG00000240731","RP5-890O3.9","blue",0.698425240867851
"55","ENSG00000224051","GLTPD1","yellowgreen",0.785481464366811
"56","ENSG00000169962","TAS1R3","lightsteelblue1",0.783286004069071
"57","ENSG00000107404","DVL1","floralwhite",0.749976911591916
"58","ENSG00000162576","MXRA8","pink",0.871748400669012
"59","ENSG00000175756","AURKAIP1","navajowhite1",0.770311619054373
"60","ENSG00000221978","CCNL2","green",0.628961539677951
