"","ensgene","name","module","mm"
"1","ENSG00000227232","WASH7P","salmon",0.483711501554902
"2","ENSG00000238009","RP11-34P13.7","red",0.667523292024119
"3","ENSG00000237683","AL627309.1","red",0.751506387249769
"4","ENSG00000268903","RP11-34P13.15","red",0.729620519982241
"5","ENSG00000269981","RP11-34P13.16","red",0.734877176929321
"6","ENSG00000239906","RP11-34P13.14","lightsteelblue1",0.659766399986822
"7","ENSG00000241860","RP11-34P13.13","lightsteelblue1",0.646813622137457
"8","ENSG00000228463","AP006222.2","red",0.621681150585593
"9","ENSG00000241670","AP006222.1","orangered4",0.295877034279303
"10","ENSG00000237094","RP4-669L17.10","lightsteelblue1",0.618018576852379
"11","ENSG00000225972","MTND1P23","orangered3",0.139058138921956
"12","ENSG00000225630","MTND2P28","lightsteelblue1",0.231744655884839
"13","ENSG00000237973","hsa-mir-6723","lightcyan1",0.149324432486534
"14","ENSG00000229344","RP5-857K21.7","yellow",0.237160732826978
"15","ENSG00000224956","RP11-206L10.1","yellow",0.56546998198556
"16","ENSG00000228327","RP11-206L10.2","black",0.782645542817747
"17","ENSG00000237491","RP11-206L10.9","darkgreen",0.609775368000424
"18","ENSG00000230092","RP11-206L10.8","violet",0.376097779299675
"19","ENSG00000225880","LINC00115","palevioletred3",0.744873854662993
"20","ENSG00000228794","RP11-206L10.11","lightcyan",0.539290437885824
"21","ENSG00000272438","ENSG00000272438","brown",0.435097580366003
"22","ENSG00000223764","RP11-54O7.3","violet",0.628863869317322
"23","ENSG00000187634","SAMD11","pink",0.52971492246726
"24","ENSG00000188976","NOC2L","darkgrey",0.8070393408834
"25","ENSG00000187961","KLHL17","purple",0.762544842229844
"26","ENSG00000187583","PLEKHN1","mediumpurple3",0.549669349449699
"27","ENSG00000272512","ENSG00000272512","tan",0.226359292585846
"28","ENSG00000188290","HES4","thistle",0.537892328894986
"29","ENSG00000187608","ISG15","plum1",0.580750090752715
"30","ENSG00000188157","AGRN","coral1",0.761759329172652
"31","ENSG00000242590","RP11-54O7.14","coral1",0.744165746012706
"32","ENSG00000217801","RP11-465B22.3","greenyellow",0.716616671242902
"33","ENSG00000131591","C1orf159","darkolivegreen",0.784137537894251
"34","ENSG00000223823","RP11-465B22.5","lightcyan1",0.585439187836627
"35","ENSG00000186891","TNFRSF18","darkorange",0.416632569545015
"36","ENSG00000186827","TNFRSF4","thistle2",0.655771768528486
"37","ENSG00000078808","SDF4","thistle",0.737707989350653
"38","ENSG00000176022","B3GALT6","thistle",0.625700133701235
"39","ENSG00000184163","FAM132A","violet",0.558690711337488
"40","ENSG00000260179","RP5-902P8.12","blue2",0.355835471940252
"41","ENSG00000160087","UBE2J2","magenta",0.682780874533765
"42","ENSG00000230415","RP5-902P8.10","salmon",0.503477631735195
"43","ENSG00000162572","SCNN1D","salmon",0.733429039396888
"44","ENSG00000131584","ACAP3","thistle2",0.528926364957912
"45","ENSG00000169972","PUSL1","plum2",0.566880225728528
"46","ENSG00000127054","CPSF3L","thistle2",0.87794757092088
"47","ENSG00000240731","RP5-890O3.9","darkseagreen4",0.807907894167621
"48","ENSG00000224051","GLTPD1","skyblue",0.622893687614156
"49","ENSG00000169962","TAS1R3","grey60",0.85998407706558
"50","ENSG00000107404","DVL1","lightsteelblue",0.672006956003524
"51","ENSG00000162576","MXRA8","royalblue",0.771546733858846
"52","ENSG00000175756","AURKAIP1","plum1",0.780711710651731
"53","ENSG00000221978","CCNL2","darkolivegreen",0.803385436562741
"54","ENSG00000224870","RP4-758J18.2","lightyellow",0.371888520053714
"55","ENSG00000242485","MRPL20","honeydew1",0.655628013472621
"56","ENSG00000264293","RN7SL657P","lightyellow",0.725819825552223
"57","ENSG00000272455","ENSG00000272455","greenyellow",0.533048887935259
"58","ENSG00000235098","ANKRD65","pink",0.530745830034901
"59","ENSG00000225285","RP4-758J18.10","floralwhite",0.509002651158252
"60","ENSG00000179403","VWA1","pink",0.83391177697796
"61","ENSG00000215915","ATAD3C","grey60",0.343503420914728
"62","ENSG00000160072","ATAD3B","thistle2",0.698265480915738
"63","ENSG00000197785","ATAD3A","darkgrey",0.756870001899445
"64","ENSG00000205090","TMEM240","skyblue",0.689076556120787
"65","ENSG00000160075","SSU72","darkred",0.588074622100532
"66","ENSG00000215791","AL645728.2","violet",0.7232896409447
"67","ENSG00000215014","AL645728.1","yellow",0.376419193388495
"68","ENSG00000228594","C1orf233","floralwhite",0.59015185973314
"69","ENSG00000272106","ENSG00000272106","violet",0.638475554312384
"70","ENSG00000197530","MIB2","purple",0.799584326533813
"71","ENSG00000189409","MMP23B","bisque4",0.394769419443337
"72","ENSG00000248333","CDK11B","thistle2",0.53626559024468
"73","ENSG00000272004","ENSG00000272004","plum",0.285382605862877
"74","ENSG00000189339","SLC35E2B","darkseagreen4",0.569441104029717
"75","ENSG00000269227","RP11-345P4.6","black",0.694492025814956
"76","ENSG00000008128","CDK11A","darkseagreen4",0.296145554150629
"77","ENSG00000268575","RP1-283E3.8","darkseagreen4",0.273927781432702
"78","ENSG00000227775","RP1-283E3.4","darkgreen",0.523155479191544
"79","ENSG00000215790","SLC35E2","darkseagreen4",0.558458255191174
"80","ENSG00000008130","NADK","red",0.631125040405215
"81","ENSG00000078369","GNB1","orangered4",0.757973340137107
"82","ENSG00000231050","RP1-140A9.1","darkred",0.337974693336002
"83","ENSG00000169885","CALML6","yellow",0.533684696551703
"84","ENSG00000178821","TMEM52","lightsteelblue",0.390758469508333
"85","ENSG00000067606","PRKCZ","antiquewhite4",0.566031256437383
"86","ENSG00000271806","ENSG00000271806","lightsteelblue",0.420477238226014
"87","ENSG00000182873","RP11-181G12.2","thistle2",0.679127228636052
"88","ENSG00000162585","C1orf86","darkred",0.742559440534496
"89","ENSG00000269554","AL590822.2","violet",0.692180673954815
"90","ENSG00000157933","SKI","lightsteelblue",0.616509068977846
"91","ENSG00000116151","MORN1","salmon",0.603496138685888
"92","ENSG00000272420","ENSG00000272420","yellow",0.643557885862755
"93","ENSG00000271847","ENSG00000271847","salmon",0.325315760102906
"94","ENSG00000178642","AL513477.1","salmon",0.555880901673167
"95","ENSG00000157916","RER1","lightyellow",0.590509601638875
"96","ENSG00000157911","PEX10","floralwhite",0.559687766471601
"97","ENSG00000149527","PLCH2","salmon",0.502412219007498
"98","ENSG00000224387","RP3-395M20.2","cyan",0.297420261389978
"99","ENSG00000229393","RP3-395M20.3","blue2",0.249205707044225
"100","ENSG00000157881","PANK4","thistle2",0.763804021754053
"101","ENSG00000272449","ENSG00000272449","lightcyan1",0.680366698844525
"102","ENSG00000238164","RP3-395M20.8","salmon",0.714431228358008
"103","ENSG00000157873","TNFRSF14","darkred",0.653331822088358
"104","ENSG00000225931","RP3-395M20.7","darkseagreen4",0.586709104229841
"105","ENSG00000228037","RP3-395M20.9","greenyellow",0.518768527614329
"106","ENSG00000157870","FAM213B","lightsteelblue",0.623636799991458
"107","ENSG00000142606","MMEL1","floralwhite",0.507777611645307
"108","ENSG00000177133","RP1-163G9.1","darkred",0.444194365108875
"109","ENSG00000142611","PRDM16","lightsteelblue",0.338818962114629
"110","ENSG00000130762","ARHGEF16","royalblue",0.624826364397525
"111","ENSG00000162591","MEGF6","royalblue",0.566548744635489
"112","ENSG00000238260","RP11-46F15.2","plum",0.560932515268237
"113","ENSG00000158109","TPRG1L","royalblue",0.657372696580901
"114","ENSG00000116213","WRAP73","purple",0.638999233368392
"115","ENSG00000078900","TP73","cyan",0.790487233021906
"116","ENSG00000227372","TP73-AS1","darkseagreen4",0.778994142512683
"117","ENSG00000235169","SMIM1","skyblue1",0.565404864641128
"118","ENSG00000130764","LRRC47","darkred",0.643676277265528
"119","ENSG00000266075","RN7SL574P","darkseagreen4",0.372233222859839
"120","ENSG00000272153","ENSG00000272153","lightyellow",0.646081820305767
"121","ENSG00000116198","CEP104","green",0.730528599279808
"122","ENSG00000169598","DFFB","plum",0.714417203953595
"123","ENSG00000198912","C1orf174","plum3",0.433081754980793
"124","ENSG00000236423","RP13-15E13.1","saddlebrown",0.69323233482424
"125","ENSG00000196581","AJAP1","white",0.733757151965125
"126","ENSG00000131697","NPHP4","lightsteelblue",0.393999072146862
"127","ENSG00000069424","KCNAB2","coral2",0.654019388858564
"128","ENSG00000116251","RPL22","tan",0.807142838143754
"129","ENSG00000158286","RNF207","thistle2",0.618532579888569
"130","ENSG00000116237","ICMT","lightgreen",0.74183418274568
"131","ENSG00000158292","GPR153","lavenderblush3",0.304067852741988
"132","ENSG00000097021","ACOT7","antiquewhite4",0.57450377311078
"133","ENSG00000271746","ENSG00000271746","thistle",0.613940022834855
"134","ENSG00000187017","ESPN","saddlebrown",0.43790663687635
"135","ENSG00000215788","TNFRSF25","darkorange2",0.635457595855637
"136","ENSG00000171680","PLEKHG5","darkorange2",0.750140028240303
"137","ENSG00000162408","NOL9","violet",0.67513988559204
"138","ENSG00000173662","TAS1R1","sienna3",0.526068790763832
"139","ENSG00000204859","ZBTB48","salmon",0.759447521184656
"140","ENSG00000162413","KLHL21","steelblue",0.627905455306864
"141","ENSG00000116273","PHF13","lavenderblush3",0.498828610931642
"142","ENSG00000041988","THAP3","purple",0.824246290087115
"143","ENSG00000007923","DNAJC11","lightyellow",0.774500038415676
"144","ENSG00000237436","RP11-312B8.1","yellow",0.47689448877399
"145","ENSG00000171735","CAMTA1","lightcyan",0.702672197371041
"146","ENSG00000225126","RP4-549F15.1","antiquewhite4",0.463917682000646
"147","ENSG00000270171","RP11-338N10.1","darkorange2",0.541779756564288
"148","ENSG00000270035","RP11-338N10.2","yellow",0.509754913590549
"149","ENSG00000269978","RP11-338N10.3","yellow",0.484824723454686
"150","ENSG00000049245","VAMP3","darkturquoise",0.763533700346915
"151","ENSG00000269925","RP3-467L1.6","maroon",0.712409556201526
"152","ENSG00000049246","PER3","black",0.510646149168969
"153","ENSG00000236266","RP3-467L1.4","lightyellow",0.42006704196342
"154","ENSG00000049247","UTS2","yellowgreen",0.383511430196609
"155","ENSG00000049249","TNFRSF9","lightcyan1",0.666773732799197
"156","ENSG00000116288","PARK7","plum1",0.865091798509645
"157","ENSG00000116285","ERRFI1","royalblue",0.682413313991058
"158","ENSG00000162426","SLC45A1","royalblue",0.805313218966863
"159","ENSG00000142599","RERE","white",0.744544166375462
"160","ENSG00000232912","RP5-1115A15.1","lightsteelblue1",0.575026219919066
"161","ENSG00000074800","ENO1","plum2",0.792658880238967
"162","ENSG00000230679","ENO1-AS1","violet",0.533956232440355
"163","ENSG00000142583","SLC2A5","grey60",0.640889848197044
"164","ENSG00000180758","GPR157","darkgrey",0.543298494104848
"165","ENSG00000234546","RP3-510D11.2","pink",0.377400803839604
"166","ENSG00000049239","H6PD","violet",0.679097702937685
"167","ENSG00000171621","SPSB1","royalblue",0.406704360537022
"168","ENSG00000171612","SLC25A33","paleturquoise",0.623219346760652
"169","ENSG00000231181","RP13-15M17.1","darkgreen",0.423632510433225
"170","ENSG00000188807","TMEM201","thistle2",0.782994073716471
"171","ENSG00000171608","PIK3CD","lightyellow",0.6640424532897
"172","ENSG00000179840","C1orf200","red",0.809107878054792
"173","ENSG00000231789","RP11-558F24.4","cyan",0.387016449489787
"174","ENSG00000171603","CLSTN1","lightgreen",0.615619276948202
"175","ENSG00000178585","CTNNBIP1","violet",0.792483994368804
"176","ENSG00000223989","RP11-84A14.5","violet",0.768463020531572
"177","ENSG00000162441","LZIC","navajowhite2",0.673772159710971
"178","ENSG00000173614","NMNAT1","saddlebrown",0.438788511089406
"179","ENSG00000241326","RP11-807G9.2","purple",0.434694942590888
"180","ENSG00000162444","RBP7","brown2",0.570821814657952
"181","ENSG00000130939","UBE4B","white",0.604575704282526
"182","ENSG00000054523","KIF1B","white",0.651455187556936
"183","ENSG00000264501","RN7SL731P","brown",0.384127713973169
"184","ENSG00000142657","PGD","red",0.86684619764611
"185","ENSG00000241563","CORT","palevioletred3",0.422495890541408
"186","ENSG00000160049","DFFA","salmon4",0.729214523296109
"187","ENSG00000203469","RP5-1113E3.3","maroon",0.588047016791671
"188","ENSG00000142655","PEX14","darkred",0.666981168479079
