"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.619193603717729,13.6760925272131,0.840845729657627,11218.1746850159,11263.4761318116,12968.4162867205,0.544571586651259,0.0849714338020829,0.0640158750849407
"2",2,0.514110447002929,5.74092468900884,0.883411380236856,6425.70737270537,6411.04285246384,8512.45207247102,0.311927542364339,0.101308121658917,0.128685959240271
"3",3,0.421864040325954,3.22745792409984,0.948281601220413,3849.65122176718,3782.85752445726,5813.33842177747,0.186876272901319,0.0953338766266155,0.197683850262223
"4",4,0.178856719363752,1.40043397286199,0.961003276550953,2401.04772941264,2311.37037539859,4205.78574193734,0.116555715020031,0.0876171474909505,0.271634718688741
"5",5,0.00170193688306121,0.0944031760155002,0.916066778173103,1552.77378169684,1454.32345301384,3179.33657286448,0.0753773680435361,0.0789670251238617,0.349732736737268
"6",6,0.14378346246522,-0.695947924279049,0.92014104648607,1037.47907746927,941.54792660603,2480.17345162831,0.0503630620130714,0.0700405072026079,0.430711337239682
"7",7,0.450534352575295,-1.16450050574663,0.956833233258888,713.827024075039,627.504213243957,1987.20292801899,0.0346517972851961,0.0618203659550569,0.513319767029389
"8",8,0.639022814192333,-1.4381535540285,0.972461970322566,504.255894216707,427.127926390221,1634.00151740396,0.0244784414668304,0.0548473452695664,0.596515514714068
"9",9,0.74032737319577,-1.59612441350852,0.979379065180794,364.729195087472,296.191855664373,1365.68403733877,0.0177053007324015,0.0485947585946979,0.679512504159107
"10",10,0.796531071111559,-1.69396737152614,0.984207229583161,269.451505056967,208.757862009373,1159.53508717419,0.0130801701483965,0.0432121360288414,0.761763158742587
"11",11,0.82303685959318,-1.75759944909288,0.982997443921312,202.870451146476,149.895464050893,994.940029268541,0.00984808015274155,0.0384537127094318,0.842915454779276
"12",12,0.840754294755821,-1.79667994224607,0.9814389686904,155.355447171066,108.59791430235,861.416919583824,0.00754152656170224,0.0342781565727227,0.922765585597767
"13",13,0.856026535121822,-1.82506976450404,0.982521397529761,120.793200988381,80.0530332584673,751.62478596433,0.00586374762079518,0.0306258657152495,1.00121558165513
"14",14,0.866931808646415,-1.84331407963878,0.983465484349406,95.2127607872943,59.2826630592636,660.288186577585,0.00462197867899487,0.0274335092303608,1.07823915342557
"15",15,0.881207590987897,-1.84706586408691,0.986803772305604,75.9790327339766,44.3740592094018,583.53073055235,0.00368830255990177,0.024640824129827,1.15385595976185
"16",16,0.889366733455932,-1.84809699600448,0.988037168270206,61.3083571444356,33.5589123459451,518.448392199282,0.00297613384196289,0.0221934184338407,1.22811317048922
"17",17,0.894795151674595,-1.8530276028383,0.987869042416869,49.9709790444708,25.5271498221069,462.828400495592,0.00242577568177043,0.0200435682835828,1.30107279508499
"18",18,0.901872678310651,-1.84591658364025,0.990553948789101,41.1044485043503,19.5101435973569,414.959283408785,0.00199536157788108,0.0181500550122526,1.37280330794408
"19",19,0.906027746464496,-1.84347687762635,0.991214513562627,34.0942732047397,15.0879316984215,373.499588576,0.00165506180605532,0.0164775858710347,1.44337434023294
"20",20,0.902986759868712,-1.85425984221607,0.98808996550875,28.4961654859574,11.726092814851,337.385318018838,0.00138330900417269,0.0149960749139248,1.51285348606678
"21",21,0.90610044533624,-1.84542607527071,0.988457541019369,23.9845036258649,9.16279210306326,305.763477748265,0.00116429629251772,0.013679919059827,1.58130452241653
"22",22,0.907754080090818,-1.8411368775049,0.988734016181722,20.3176099534047,7.19861975354015,278.244115465464,0.000986291745310905,0.0125219198124283,1.6487865459022
"23",23,0.906202660010855,-1.84290641559222,0.987508197755801,17.3139992579211,5.68682584842935,254.208714459791,0.000840485400869956,0.0115008599905494,1.71535368411385
"24",24,0.906293483387126,-1.83920391282575,0.987636955896927,14.8358973759435,4.52463980029937,232.872128904345,0.000720189193006966,0.0105853107340883,1.78105515128378
"25",25,0.908668973470187,-1.83186862923136,0.988721588004496,12.777650050222,3.61848593483506,213.859018621588,0.000620274274282622,0.00976217922243068,1.84593549711771
"26",26,0.90853520792243,-1.82393280728659,0.989099290201289,11.0574676882678,2.90079635314491,196.856366707202,0.000536770276129505,0.00902023973896616,1.91003495189736
"27",27,0.911742240877158,-1.81472563152015,0.990657193833445,9.61147599867915,2.33568920951216,181.601475848823,0.00046657650479025,0.0083498397436411,1.97338980757084
"28",28,0.910209865410397,-1.8140512014257,0.990329305887603,8.38938052074921,1.88608588047318,167.872584526915,0.000407251481589767,0.00774265478466299,2.03603279877952
"29",29,0.911817660366349,-1.80280540425678,0.991086737062113,7.35127408498529,1.53260319527296,155.481467239488,0.000356857965290548,0.00719148424392341,2.09799346352194
"30",30,0.914555293956573,-1.7914972313368,0.991458468170336,6.46526270485427,1.25062187879514,144.267551930499,0.000313847704119139,0.00669008100670716,2.15929847318604
